query_id	emonym	cryptoclass	construction_type	classifier_pattern	variant	window	co_terms	status
con-alegría-rebosante-de-cl	alegría	Res Continens	attributive	rebosante de	CL	4	alegría|rebosante de	pending
con-alegría-rebosante-de-co	alegría	Res Continens	attributive	rebosante de	CO	4	alegría|rebosante de	pending
con-alegría-rebosante-de-cr	alegría	Res Continens	attributive	rebosante de	CR	4	alegría|rebosante de	pending
con-alegría-rebosante-de-cu	alegría	Res Continens	attributive	rebosante de	CU	4	alegría|rebosante de	pending
con-alegría-rebosante-de-do	alegría	Res Continens	attributive	rebosante de	DO	4	alegría|rebosante de	pending
con-alegría-rebosante-de-ec	alegría	Res Continens	attributive	rebosante de	EC	4	alegría|rebosante de	pending
con-alegría-rebosante-de-es	alegría	Res Continens	attributive	rebosante de	ES	4	alegría|rebosante de	pending
con-alegría-rebosante-de-gt	alegría	Res Continens	attributive	rebosante de	GT	4	alegría|rebosante de	pending
con-alegría-rebosante-de-hn	alegría	Res Continens	attributive	rebosante de	HN	4	alegría|rebosante de	pending
con-alegría-rebosante-de-mx	alegría	Res Continens	attributive	rebosante de	MX	4	alegría|rebosante de	pending
con-alegría-rebosante-de-ni	alegría	Res Continens	attributive	rebosante de	NI	4	alegría|rebosante de	pending
con-alegría-rebosante-de-pa	alegría	Res Continens	attributive	rebosante de	PA	4	alegría|rebosante de	pending
con-alegría-rebosante-de-pe	alegría	Res Continens	attributive	rebosante de	PE	4	alegría|rebosante de	pending
con-alegría-rebosante-de-pr	alegría	Res Continens	attributive	rebosante de	PR	4	alegría|rebosante de	pending
con-alegría-rebosante-de-py	alegría	Res Continens	attributive	rebosante de	PY	4	alegría|rebosante de	pending
con-alegría-rebosante-de-sv	alegría	Res Continens	attributive	rebosante de	SV	4	alegría|rebosante de	pending
con-alegría-rebosante-de-uy	alegría	Res Continens	attributive	rebosante de	UY	4	alegría|rebosante de	pending
con-alegría-rebosante-de-ve	alegría	Res Continens	attributive	rebosante de	VE	4	alegría|rebosante de	pending
con-alegría-rebosante-de-us	alegría	Res Continens	attributive	rebosante de	US	4	alegría|rebosante de	pending
con-alegría-vacío-de-ar	alegría	Res Continens	attributive	vacío de	AR	4	alegría|vacío de	pending
con-alegría-vacío-de-bo	alegría	Res Continens	attributive	vacío de	BO	4	alegría|vacío de	pending
con-alegría-vacío-de-cl	alegría	Res Continens	attributive	vacío de	CL	4	alegría|vacío de	pending
con-alegría-vacío-de-co	alegría	Res Continens	attributive	vacío de	CO	4	alegría|vacío de	pending
con-alegría-vacío-de-cr	alegría	Res Continens	attributive	vacío de	CR	4	alegría|vacío de	pending
con-alegría-vacío-de-cu	alegría	Res Continens	attributive	vacío de	CU	4	alegría|vacío de	pending
con-alegría-vacío-de-do	alegría	Res Continens	attributive	vacío de	DO	4	alegría|vacío de	pending
con-alegría-vacío-de-ec	alegría	Res Continens	attributive	vacío de	EC	4	alegría|vacío de	pending
con-alegría-vacío-de-es	alegría	Res Continens	attributive	vacío de	ES	4	alegría|vacío de	pending
con-alegría-vacío-de-gt	alegría	Res Continens	attributive	vacío de	GT	4	alegría|vacío de	pending
con-alegría-vacío-de-hn	alegría	Res Continens	attributive	vacío de	HN	4	alegría|vacío de	pending
con-alegría-vacío-de-mx	alegría	Res Continens	attributive	vacío de	MX	4	alegría|vacío de	pending
con-alegría-vacío-de-ni	alegría	Res Continens	attributive	vacío de	NI	4	alegría|vacío de	pending
con-alegría-vacío-de-pa	alegría	Res Continens	attributive	vacío de	PA	4	alegría|vacío de	pending
con-alegría-vacío-de-pe	alegría	Res Continens	attributive	vacío de	PE	4	alegría|vacío de	pending
con-alegría-vacío-de-pr	alegría	Res Continens	attributive	vacío de	PR	4	alegría|vacío de	pending
con-alegría-vacío-de-py	alegría	Res Continens	attributive	vacío de	PY	4	alegría|vacío de	pending
con-alegría-vacío-de-sv	alegría	Res Continens	attributive	vacío de	SV	4	alegría|vacío de	pending
con-alegría-vacío-de-uy	alegría	Res Continens	attributive	vacío de	UY	4	alegría|vacío de	pending
con-alegría-vacío-de-ve	alegría	Res Continens	attributive	vacío de	VE	4	alegría|vacío de	pending
con-alegría-vacío-de-us	alegría	Res Continens	attributive	vacío de	US	4	alegría|vacío de	pending
con-alegría-tapado-ar	alegría	Res Continens	attributive	tapado	AR	4	alegría|tapado	pending
con-alegría-tapado-bo	alegría	Res Continens	attributive	tapado	BO	4	alegría|tapado	pending
con-alegría-tapado-cl	alegría	Res Continens	attributive	tapado	CL	4	alegría|tapado	pending
con-alegría-tapado-co	alegría	Res Continens	attributive	tapado	CO	4	alegría|tapado	pending
con-alegría-tapado-cr	alegría	Res Continens	attributive	tapado	CR	4	alegría|tapado	pending
con-alegría-tapado-cu	alegría	Res Continens	attributive	tapado	CU	4	alegría|tapado	pending
con-alegría-tapado-do	alegría	Res Continens	attributive	tapado	DO	4	alegría|tapado	pending
con-alegría-tapado-ec	alegría	Res Continens	attributive	tapado	EC	4	alegría|tapado	pending
con-alegría-tapado-es	alegría	Res Continens	attributive	tapado	ES	4	alegría|tapado	pending
con-alegría-tapado-gt	alegría	Res Continens	attributive	tapado	GT	4	alegría|tapado	pending
con-alegría-tapado-hn	alegría	Res Continens	attributive	tapado	HN	4	alegría|tapado	pending
con-alegría-tapado-mx	alegría	Res Continens	attributive	tapado	MX	4	alegría|tapado	pending
con-alegría-tapado-ni	alegría	Res Continens	attributive	tapado	NI	4	alegría|tapado	pending
con-alegría-tapado-pa	alegría	Res Continens	attributive	tapado	PA	4	alegría|tapado	pending
con-alegría-tapado-pe	alegría	Res Continens	attributive	tapado	PE	4	alegría|tapado	pending
con-alegría-tapado-pr	alegría	Res Continens	attributive	tapado	PR	4	alegría|tapado	pending
con-alegría-tapado-py	alegría	Res Continens	attributive	tapado	PY	4	alegría|tapado	pending
con-alegría-tapado-sv	alegría	Res Continens	attributive	tapado	SV	4	alegría|tapado	pending
con-alegría-tapado-uy	alegría	Res Continens	attributive	tapado	UY	4	alegría|tapado	pending
con-alegría-tapado-ve	alegría	Res Continens	attributive	tapado	VE	4	alegría|tapado	pending
con-alegría-tapado-us	alegría	Res Continens	attributive	tapado	US	4	alegría|tapado	pending
con-alegría-destapado-ar	alegría	Res Continens	attributive	destapado	AR	4	alegría|destapado	pending
con-alegría-destapado-bo	alegría	Res Continens	attributive	destapado	BO	4	alegría|destapado	pending
con-alegría-destapado-cl	alegría	Res Continens	attributive	destapado	CL	4	alegría|destapado	pending
con-alegría-destapado-co	alegría	Res Continens	attributive	destapado	CO	4	alegría|destapado	pending
con-alegría-destapado-cr	alegría	Res Continens	attributive	destapado	CR	4	alegría|destapado	pending
con-alegría-destapado-cu	alegría	Res Continens	attributive	destapado	CU	4	alegría|destapado	pending
con-alegría-destapado-do	alegría	Res Continens	attributive	destapado	DO	4	alegría|destapado	pending
con-alegría-destapado-ec	alegría	Res Continens	attributive	destapado	EC	4	alegría|destapado	pending
con-alegría-destapado-es	alegría	Res Continens	attributive	destapado	ES	4	alegría|destapado	pending
con-alegría-destapado-gt	alegría	Res Continens	attributive	destapado	GT	4	alegría|destapado	pending
con-alegría-destapado-hn	alegría	Res Continens	attributive	destapado	HN	4	alegría|destapado	pending
con-alegría-destapado-mx	alegría	Res Continens	attributive	destapado	MX	4	alegría|destapado	pending
con-alegría-destapado-ni	alegría	Res Continens	attributive	destapado	NI	4	alegría|destapado	pending
con-alegría-destapado-pa	alegría	Res Continens	attributive	destapado	PA	4	alegría|destapado	pending
con-alegría-destapado-pe	alegría	Res Continens	attributive	destapado	PE	4	alegría|destapado	pending
con-alegría-destapado-pr	alegría	Res Continens	attributive	destapado	PR	4	alegría|destapado	pending
con-alegría-destapado-py	alegría	Res Continens	attributive	destapado	PY	4	alegría|destapado	pending
con-alegría-destapado-sv	alegría	Res Continens	attributive	destapado	SV	4	alegría|destapado	pending
con-alegría-destapado-uy	alegría	Res Continens	attributive	destapado	UY	4	alegría|destapado	pending
con-alegría-destapado-ve	alegría	Res Continens	attributive	destapado	VE	4	alegría|destapado	pending
con-alegría-destapado-us	alegría	Res Continens	attributive	destapado	US	4	alegría|destapado	pending
con-alegría-está-lleno-de-ar	alegría	Res Continens	predicative	está lleno de	AR	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-bo	alegría	Res Continens	predicative	está lleno de	BO	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-cl	alegría	Res Continens	predicative	está lleno de	CL	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-co	alegría	Res Continens	predicative	está lleno de	CO	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-cr	alegría	Res Continens	predicative	está lleno de	CR	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-cu	alegría	Res Continens	predicative	está lleno de	CU	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-do	alegría	Res Continens	predicative	está lleno de	DO	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-ec	alegría	Res Continens	predicative	está lleno de	EC	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-es	alegría	Res Continens	predicative	está lleno de	ES	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-gt	alegría	Res Continens	predicative	está lleno de	GT	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-hn	alegría	Res Continens	predicative	está lleno de	HN	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-mx	alegría	Res Continens	predicative	está lleno de	MX	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-ni	alegría	Res Continens	predicative	está lleno de	NI	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-pa	alegría	Res Continens	predicative	está lleno de	PA	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-pe	alegría	Res Continens	predicative	está lleno de	PE	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-pr	alegría	Res Continens	predicative	está lleno de	PR	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-py	alegría	Res Continens	predicative	está lleno de	PY	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-sv	alegría	Res Continens	predicative	está lleno de	SV	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-uy	alegría	Res Continens	predicative	está lleno de	UY	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-ve	alegría	Res Continens	predicative	está lleno de	VE	4	alegría|está lleno de	pending
con-alegría-está-lleno-de-us	alegría	Res Continens	predicative	está lleno de	US	4	alegría|está lleno de	pending
con-alegría-está-vacío-de-ar	alegría	Res Continens	predicative	está vacío de	AR	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-bo	alegría	Res Continens	predicative	está vacío de	BO	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-cl	alegría	Res Continens	predicative	está vacío de	CL	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-co	alegría	Res Continens	predicative	está vacío de	CO	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-cr	alegría	Res Continens	predicative	está vacío de	CR	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-cu	alegría	Res Continens	predicative	está vacío de	CU	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-do	alegría	Res Continens	predicative	está vacío de	DO	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-ec	alegría	Res Continens	predicative	está vacío de	EC	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-es	alegría	Res Continens	predicative	está vacío de	ES	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-gt	alegría	Res Continens	predicative	está vacío de	GT	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-hn	alegría	Res Continens	predicative	está vacío de	HN	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-mx	alegría	Res Continens	predicative	está vacío de	MX	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-ni	alegría	Res Continens	predicative	está vacío de	NI	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-pa	alegría	Res Continens	predicative	está vacío de	PA	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-pe	alegría	Res Continens	predicative	está vacío de	PE	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-pr	alegría	Res Continens	predicative	está vacío de	PR	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-py	alegría	Res Continens	predicative	está vacío de	PY	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-sv	alegría	Res Continens	predicative	está vacío de	SV	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-uy	alegría	Res Continens	predicative	está vacío de	UY	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-ve	alegría	Res Continens	predicative	está vacío de	VE	4	alegría|está vacío de	pending
con-alegría-está-vacío-de-us	alegría	Res Continens	predicative	está vacío de	US	4	alegría|está vacío de	pending
con-alegría-está-rebosante-de-ar	alegría	Res Continens	predicative	está rebosante de	AR	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-bo	alegría	Res Continens	predicative	está rebosante de	BO	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-cl	alegría	Res Continens	predicative	está rebosante de	CL	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-co	alegría	Res Continens	predicative	está rebosante de	CO	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-cr	alegría	Res Continens	predicative	está rebosante de	CR	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-cu	alegría	Res Continens	predicative	está rebosante de	CU	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-do	alegría	Res Continens	predicative	está rebosante de	DO	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-ec	alegría	Res Continens	predicative	está rebosante de	EC	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-es	alegría	Res Continens	predicative	está rebosante de	ES	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-gt	alegría	Res Continens	predicative	está rebosante de	GT	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-hn	alegría	Res Continens	predicative	está rebosante de	HN	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-mx	alegría	Res Continens	predicative	está rebosante de	MX	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-ni	alegría	Res Continens	predicative	está rebosante de	NI	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-pa	alegría	Res Continens	predicative	está rebosante de	PA	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-pe	alegría	Res Continens	predicative	está rebosante de	PE	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-pr	alegría	Res Continens	predicative	está rebosante de	PR	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-py	alegría	Res Continens	predicative	está rebosante de	PY	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-sv	alegría	Res Continens	predicative	está rebosante de	SV	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-uy	alegría	Res Continens	predicative	está rebosante de	UY	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-ve	alegría	Res Continens	predicative	está rebosante de	VE	4	alegría|está rebosante de	pending
con-alegría-está-rebosante-de-us	alegría	Res Continens	predicative	está rebosante de	US	4	alegría|está rebosante de	pending
pla-alegría-plano-ar	alegría	Res Planae	attributive	plano	AR	4	alegría|plano	pending
pla-alegría-plano-bo	alegría	Res Planae	attributive	plano	BO	4	alegría|plano	pending
pla-alegría-plano-cl	alegría	Res Planae	attributive	plano	CL	4	alegría|plano	pending
pla-alegría-plano-co	alegría	Res Planae	attributive	plano	CO	4	alegría|plano	pending
pla-alegría-plano-cr	alegría	Res Planae	attributive	plano	CR	4	alegría|plano	pending
pla-alegría-plano-cu	alegría	Res Planae	attributive	plano	CU	4	alegría|plano	pending
pla-alegría-plano-do	alegría	Res Planae	attributive	plano	DO	4	alegría|plano	pending
pla-alegría-plano-ec	alegría	Res Planae	attributive	plano	EC	4	alegría|plano	pending
pla-alegría-plano-es	alegría	Res Planae	attributive	plano	ES	4	alegría|plano	pending
pla-alegría-plano-gt	alegría	Res Planae	attributive	plano	GT	4	alegría|plano	pending
pla-alegría-plano-hn	alegría	Res Planae	attributive	plano	HN	4	alegría|plano	pending
pla-alegría-plano-mx	alegría	Res Planae	attributive	plano	MX	4	alegría|plano	pending
pla-alegría-plano-ni	alegría	Res Planae	attributive	plano	NI	4	alegría|plano	pending
pla-alegría-plano-pa	alegría	Res Planae	attributive	plano	PA	4	alegría|plano	pending
pla-alegría-plano-pe	alegría	Res Planae	attributive	plano	PE	4	alegría|plano	pending
pla-alegría-plano-pr	alegría	Res Planae	attributive	plano	PR	4	alegría|plano	pending
pla-alegría-plano-py	alegría	Res Planae	attributive	plano	PY	4	alegría|plano	pending
pla-alegría-plano-sv	alegría	Res Planae	attributive	plano	SV	4	alegría|plano	pending
pla-alegría-plano-uy	alegría	Res Planae	attributive	plano	UY	4	alegría|plano	pending
pla-alegría-plano-ve	alegría	Res Planae	attributive	plano	VE	4	alegría|plano	pending
pla-alegría-plano-us	alegría	Res Planae	attributive	plano	US	4	alegría|plano	pending
pla-alegría-llano-ar	alegría	Res Planae	attributive	llano	AR	4	alegría|llano	pending
pla-alegría-llano-bo	alegría	Res Planae	attributive	llano	BO	4	alegría|llano	pending
pla-alegría-llano-cl	alegría	Res Planae	attributive	llano	CL	4	alegría|llano	pending
pla-alegría-llano-co	alegría	Res Planae	attributive	llano	CO	4	alegría|llano	pending
pla-alegría-llano-cr	alegría	Res Planae	attributive	llano	CR	4	alegría|llano	pending
pla-alegría-llano-cu	alegría	Res Planae	attributive	llano	CU	4	alegría|llano	pending
pla-alegría-llano-do	alegría	Res Planae	attributive	llano	DO	4	alegría|llano	pending
pla-alegría-llano-ec	alegría	Res Planae	attributive	llano	EC	4	alegría|llano	pending
pla-alegría-llano-es	alegría	Res Planae	attributive	llano	ES	4	alegría|llano	pending
pla-alegría-llano-gt	alegría	Res Planae	attributive	llano	GT	4	alegría|llano	pending
pla-alegría-llano-hn	alegría	Res Planae	attributive	llano	HN	4	alegría|llano	pending
pla-alegría-llano-mx	alegría	Res Planae	attributive	llano	MX	4	alegría|llano	pending
pla-alegría-llano-ni	alegría	Res Planae	attributive	llano	NI	4	alegría|llano	pending
pla-alegría-llano-pa	alegría	Res Planae	attributive	llano	PA	4	alegría|llano	pending
pla-alegría-llano-pe	alegría	Res Planae	attributive	llano	PE	4	alegría|llano	pending
pla-alegría-llano-pr	alegría	Res Planae	attributive	llano	PR	4	alegría|llano	pending
pla-alegría-llano-py	alegría	Res Planae	attributive	llano	PY	4	alegría|llano	pending
pla-alegría-llano-sv	alegría	Res Planae	attributive	llano	SV	4	alegría|llano	pending
pla-alegría-llano-uy	alegría	Res Planae	attributive	llano	UY	4	alegría|llano	pending
pla-alegría-llano-ve	alegría	Res Planae	attributive	llano	VE	4	alegría|llano	pending
pla-alegría-llano-us	alegría	Res Planae	attributive	llano	US	4	alegría|llano	pending
pla-alegría-liso-ar	alegría	Res Planae	attributive	liso	AR	4	alegría|liso	pending
pla-alegría-liso-bo	alegría	Res Planae	attributive	liso	BO	4	alegría|liso	pending
pla-alegría-liso-cl	alegría	Res Planae	attributive	liso	CL	4	alegría|liso	pending
pla-alegría-liso-co	alegría	Res Planae	attributive	liso	CO	4	alegría|liso	pending
pla-alegría-liso-cr	alegría	Res Planae	attributive	liso	CR	4	alegría|liso	pending
pla-alegría-liso-cu	alegría	Res Planae	attributive	liso	CU	4	alegría|liso	pending
pla-alegría-liso-do	alegría	Res Planae	attributive	liso	DO	4	alegría|liso	pending
pla-alegría-liso-ec	alegría	Res Planae	attributive	liso	EC	4	alegría|liso	pending
pla-alegría-liso-es	alegría	Res Planae	attributive	liso	ES	4	alegría|liso	pending
pla-alegría-liso-gt	alegría	Res Planae	attributive	liso	GT	4	alegría|liso	pending
pla-alegría-liso-hn	alegría	Res Planae	attributive	liso	HN	4	alegría|liso	pending
pla-alegría-liso-mx	alegría	Res Planae	attributive	liso	MX	4	alegría|liso	pending
pla-alegría-liso-ni	alegría	Res Planae	attributive	liso	NI	4	alegría|liso	pending
pla-alegría-liso-pa	alegría	Res Planae	attributive	liso	PA	4	alegría|liso	pending
pla-alegría-liso-pe	alegría	Res Planae	attributive	liso	PE	4	alegría|liso	pending
pla-alegría-liso-pr	alegría	Res Planae	attributive	liso	PR	4	alegría|liso	pending
pla-alegría-liso-py	alegría	Res Planae	attributive	liso	PY	4	alegría|liso	pending
pla-alegría-liso-sv	alegría	Res Planae	attributive	liso	SV	4	alegría|liso	pending
pla-alegría-liso-uy	alegría	Res Planae	attributive	liso	UY	4	alegría|liso	pending
pla-alegría-liso-ve	alegría	Res Planae	attributive	liso	VE	4	alegría|liso	pending
pla-alegría-liso-us	alegría	Res Planae	attributive	liso	US	4	alegría|liso	pending
pla-alegría-es-plano-ar	alegría	Res Planae	predicative	es plano	AR	4	alegría|es plano	pending
pla-alegría-es-plano-bo	alegría	Res Planae	predicative	es plano	BO	4	alegría|es plano	pending
pla-alegría-es-plano-cl	alegría	Res Planae	predicative	es plano	CL	4	alegría|es plano	pending
pla-alegría-es-plano-co	alegría	Res Planae	predicative	es plano	CO	4	alegría|es plano	pending
pla-alegría-es-plano-cr	alegría	Res Planae	predicative	es plano	CR	4	alegría|es plano	pending
pla-alegría-es-plano-cu	alegría	Res Planae	predicative	es plano	CU	4	alegría|es plano	pending
pla-alegría-es-plano-do	alegría	Res Planae	predicative	es plano	DO	4	alegría|es plano	pending
pla-alegría-es-plano-ec	alegría	Res Planae	predicative	es plano	EC	4	alegría|es plano	pending
pla-alegría-es-plano-es	alegría	Res Planae	predicative	es plano	ES	4	alegría|es plano	pending
pla-alegría-es-plano-gt	alegría	Res Planae	predicative	es plano	GT	4	alegría|es plano	pending
pla-alegría-es-plano-hn	alegría	Res Planae	predicative	es plano	HN	4	alegría|es plano	pending
pla-alegría-es-plano-mx	alegría	Res Planae	predicative	es plano	MX	4	alegría|es plano	pending
pla-alegría-es-plano-ni	alegría	Res Planae	predicative	es plano	NI	4	alegría|es plano	pending
pla-alegría-es-plano-pa	alegría	Res Planae	predicative	es plano	PA	4	alegría|es plano	pending
pla-alegría-es-plano-pe	alegría	Res Planae	predicative	es plano	PE	4	alegría|es plano	pending
pla-alegría-es-plano-pr	alegría	Res Planae	predicative	es plano	PR	4	alegría|es plano	pending
pla-alegría-es-plano-py	alegría	Res Planae	predicative	es plano	PY	4	alegría|es plano	pending
pla-alegría-es-plano-sv	alegría	Res Planae	predicative	es plano	SV	4	alegría|es plano	pending
pla-alegría-es-plano-uy	alegría	Res Planae	predicative	es plano	UY	4	alegría|es plano	pending
pla-alegría-es-plano-ve	alegría	Res Planae	predicative	es plano	VE	4	alegría|es plano	pending
pla-alegría-es-plano-us	alegría	Res Planae	predicative	es plano	US	4	alegría|es plano	pending
pla-alegría-es-liso-ar	alegría	Res Planae	predicative	es liso	AR	4	alegría|es liso	pending
pla-alegría-es-liso-bo	alegría	Res Planae	predicative	es liso	BO	4	alegría|es liso	pending
pla-alegría-es-liso-cl	alegría	Res Planae	predicative	es liso	CL	4	alegría|es liso	pending
pla-alegría-es-liso-co	alegría	Res Planae	predicative	es liso	CO	4	alegría|es liso	pending
pla-alegría-es-liso-cr	alegría	Res Planae	predicative	es liso	CR	4	alegría|es liso	pending
pla-alegría-es-liso-cu	alegría	Res Planae	predicative	es liso	CU	4	alegría|es liso	pending
pla-alegría-es-liso-do	alegría	Res Planae	predicative	es liso	DO	4	alegría|es liso	pending
pla-alegría-es-liso-ec	alegría	Res Planae	predicative	es liso	EC	4	alegría|es liso	pending
pla-alegría-es-liso-es	alegría	Res Planae	predicative	es liso	ES	4	alegría|es liso	pending
pla-alegría-es-liso-gt	alegría	Res Planae	predicative	es liso	GT	4	alegría|es liso	pending
pla-alegría-es-liso-hn	alegría	Res Planae	predicative	es liso	HN	4	alegría|es liso	pending
pla-alegría-es-liso-mx	alegría	Res Planae	predicative	es liso	MX	4	alegría|es liso	pending
pla-alegría-es-liso-ni	alegría	Res Planae	predicative	es liso	NI	4	alegría|es liso	pending
pla-alegría-es-liso-pa	alegría	Res Planae	predicative	es liso	PA	4	alegría|es liso	pending
pla-alegría-es-liso-pe	alegría	Res Planae	predicative	es liso	PE	4	alegría|es liso	pending
pla-alegría-es-liso-pr	alegría	Res Planae	predicative	es liso	PR	4	alegría|es liso	pending
pla-alegría-es-liso-py	alegría	Res Planae	predicative	es liso	PY	4	alegría|es liso	pending
pla-alegría-es-liso-sv	alegría	Res Planae	predicative	es liso	SV	4	alegría|es liso	pending
pla-alegría-es-liso-uy	alegría	Res Planae	predicative	es liso	UY	4	alegría|es liso	pending
pla-alegría-es-liso-ve	alegría	Res Planae	predicative	es liso	VE	4	alegría|es liso	pending
pla-alegría-es-liso-us	alegría	Res Planae	predicative	es liso	US	4	alegría|es liso	pending
pla-alegría-es-llano-ar	alegría	Res Planae	predicative	es llano	AR	4	alegría|es llano	pending
pla-alegría-es-llano-bo	alegría	Res Planae	predicative	es llano	BO	4	alegría|es llano	pending
pla-alegría-es-llano-cl	alegría	Res Planae	predicative	es llano	CL	4	alegría|es llano	pending
pla-alegría-es-llano-co	alegría	Res Planae	predicative	es llano	CO	4	alegría|es llano	pending
pla-alegría-es-llano-cr	alegría	Res Planae	predicative	es llano	CR	4	alegría|es llano	pending
pla-alegría-es-llano-cu	alegría	Res Planae	predicative	es llano	CU	4	alegría|es llano	pending
pla-alegría-es-llano-do	alegría	Res Planae	predicative	es llano	DO	4	alegría|es llano	pending
pla-alegría-es-llano-ec	alegría	Res Planae	predicative	es llano	EC	4	alegría|es llano	pending
pla-alegría-es-llano-es	alegría	Res Planae	predicative	es llano	ES	4	alegría|es llano	pending
pla-alegría-es-llano-gt	alegría	Res Planae	predicative	es llano	GT	4	alegría|es llano	pending
pla-alegría-es-llano-hn	alegría	Res Planae	predicative	es llano	HN	4	alegría|es llano	pending
pla-alegría-es-llano-mx	alegría	Res Planae	predicative	es llano	MX	4	alegría|es llano	pending
pla-alegría-es-llano-ni	alegría	Res Planae	predicative	es llano	NI	4	alegría|es llano	pending
pla-alegría-es-llano-pa	alegría	Res Planae	predicative	es llano	PA	4	alegría|es llano	pending
pla-alegría-es-llano-pe	alegría	Res Planae	predicative	es llano	PE	4	alegría|es llano	pending
pla-alegría-es-llano-pr	alegría	Res Planae	predicative	es llano	PR	4	alegría|es llano	pending
pla-alegría-es-llano-py	alegría	Res Planae	predicative	es llano	PY	4	alegría|es llano	pending
pla-alegría-es-llano-sv	alegría	Res Planae	predicative	es llano	SV	4	alegría|es llano	pending
pla-alegría-es-llano-uy	alegría	Res Planae	predicative	es llano	UY	4	alegría|es llano	pending
pla-alegría-es-llano-ve	alegría	Res Planae	predicative	es llano	VE	4	alegría|es llano	pending
pla-alegría-es-llano-us	alegría	Res Planae	predicative	es llano	US	4	alegría|es llano	pending
pla-alegría-nivelar-ar	alegría	Res Planae	verbal-objective	nivelar	AR	4	alegría|nivelar	pending
pla-alegría-nivelar-bo	alegría	Res Planae	verbal-objective	nivelar	BO	4	alegría|nivelar	pending
pla-alegría-nivelar-cl	alegría	Res Planae	verbal-objective	nivelar	CL	4	alegría|nivelar	pending
pla-alegría-nivelar-co	alegría	Res Planae	verbal-objective	nivelar	CO	4	alegría|nivelar	pending
pla-alegría-nivelar-cr	alegría	Res Planae	verbal-objective	nivelar	CR	4	alegría|nivelar	pending
pla-alegría-nivelar-cu	alegría	Res Planae	verbal-objective	nivelar	CU	4	alegría|nivelar	pending
pla-alegría-nivelar-do	alegría	Res Planae	verbal-objective	nivelar	DO	4	alegría|nivelar	pending
pla-alegría-nivelar-ec	alegría	Res Planae	verbal-objective	nivelar	EC	4	alegría|nivelar	pending
pla-alegría-nivelar-es	alegría	Res Planae	verbal-objective	nivelar	ES	4	alegría|nivelar	pending
