id	cryptoclass	emonym	country	construction_type	classifier_lemma	citation_es	source	source_file	source_sheet	source_locator
liq-amor-ve-0021	Res Liquidae	amor	VE	verbal-subject-intransitive	brotar	el amor brotaba en sus ojos a el ver lo	manual	RES LIQUIDAE COR.xlsx	amor	D21
liq-amor-ve-0022	Res Liquidae	amor	VE	verbal-subject-intransitive	brotar	l agua, el amor que brota de el alma de Chávez para su pueblo	manual	RES LIQUIDAE COR.xlsx	amor	D21
liq-amor-ve-0023	Res Liquidae	amor	VE	verbal-subject-intransitive	brotar	e tus manos brotan lluvias de amor y de agua viva y por eso te amamos	manual	RES LIQUIDAE COR.xlsx	amor	D21
liq-amor-ve-0024	Res Liquidae	amor	VE	verbal-subject-intransitive	brotar	con amor brotando todavía de sus ojos.	manual	RES LIQUIDAE COR.xlsx	amor	D21
liq-amor-ve-0025	Res Liquidae	amor	VE	verbal-subject-intransitive	brotar	u amor por Venezuela le brota por los poro	manual	RES LIQUIDAE COR.xlsx	amor	D21
liq-amor-ve-0026	Res Liquidae	amor	VE	substantive		la misericordiosa corriente de amor que fluye de Dios hacia la raza humana,	manual	RES LIQUIDAE COR.xlsx	amor	E21
liq-amor-ve-0028	Res Liquidae	amor	VE	verbal-instrumental	inundar de	hoy el fulgor y la prosperidad de un nuevo comienzo inunde sus hogares de amor, fe	manual	RES LIQUIDAE COR.xlsx	amor	G21
liq-amor-ve-0029	Res Liquidae	amor	VE	verbal-instrumental	inundar de	representado en movimientos sociales, gremios, colectivos, inunda Miraflores de amor y propuestas, demostrándo le apoyo a su Presidente,	manual	RES LIQUIDAE COR.xlsx	amor	G21
liq-amor-ve-0030	Res Liquidae	amor	VE	verbal-instrumental	inundar de	Que venga a inundar me de amor, para reaprender mi propia vida y dar le felicidad	manual	RES LIQUIDAE COR.xlsx	amor	G21
par-amor-ar-0001	Res Parvae	amor	AR	verbal-objective-grasp	traer	un verano trajo el amor desde su ciudad natal,	manual	Res Parvae.xlsx	amor	B2
par-amor-ar-0002	Res Parvae	amor	AR	verbal-objective-grasp	traer	El tiempo que a los hombres/ trae el amor o el oro,	manual	Res Parvae.xlsx	amor	B2
par-amor-ar-0003	Res Parvae	amor	AR	verbal-objective-grasp	traer	Nos unió, sanó heridas, y trajo infinitas risas y amor a nuestro hoga (hermano pequeño)	manual	Res Parvae.xlsx	amor	B2
par-amor-ar-0004	Res Parvae	amor	AR	verbal-objective-grasp	traer	Dany hubiera imaginado que una llamada equivocada iba a traer le amor.	manual	Res Parvae.xlsx	amor	B2
par-amor-ar-0005	Res Parvae	amor	AR	verbal-objective-grasp		en su infinita bondad, volvió a tener confianza y entregar amor a los humanos.	manual	Res Parvae.xlsx	amor	B2
par-amor-ar-0006	Res Parvae	amor	AR	verbal-objective-throw	tirar	TIRAR 1 vengo acá a tirar amor a que todos estemos mejor	manual	Res Parvae.xlsx	amor	C2
par-amor-ar-0007	Res Parvae	amor	AR	verbal-objective-collect	recoger	RECOGER  desear le a nuestra madre amada que siga recogiendo amor y los sentimientos más puros que sembró en su vida	manual	Res Parvae.xlsx	amor	D2
par-amor-ar-0008	Res Parvae	amor	AR	verbal-objective-collect	recoger	Las Adoratrices fueron sembrando y recogiendo amor.	manual	Res Parvae.xlsx	amor	D2
par-amor-ar-0009	Res Parvae	amor	AR	substantive	puñado de	Como un puñado de amor contra el odio vacío de la guerra	manual	Res Parvae.xlsx	amor	E2
par-amor-bo-0001	Res Parvae	amor	BO	verbal-objective-grasp	agarrar	Le agarré amor a el club	manual	Res Parvae.xlsx	amor	B3
par-amor-bo-0002	Res Parvae	amor	BO	verbal-objective-grasp		dejarás de lado los temores y entregarás todo el amor que llevas dentro	manual	Res Parvae.xlsx	amor	B3
par-amor-cl-0001	Res Parvae	amor	CL	verbal-objective-grasp	coger	Cogemos el amor, los sentimientos, las emociones de la pareja	manual	Res Parvae.xlsx	amor	B4
par-amor-cl-0002	Res Parvae	amor	CL	verbal-objective-grasp		Polita saque fuerzas para seguir entregando amor	manual	Res Parvae.xlsx	amor	B4
par-amor-cl-0003	Res Parvae	amor	CL	verbal-objective-throw	tirar	Agradezco a la gente linda que me tira amor y yo se los devuelvo	manual	Res Parvae.xlsx	amor	C4
par-amor-co-0001	Res Parvae	amor	CO	verbal-objective-grasp	coger	le he ido cogiendo amor a la bicicleta "	manual	Res Parvae.xlsx	amor	B5
par-amor-co-0002	Res Parvae	amor	CO	verbal-objective-grasp	coger	Quiero seguir ganando y coger todo el amor de Barranquilla	manual	Res Parvae.xlsx	amor	B5
par-amor-co-0003	Res Parvae	amor	CO	verbal-objective-grasp	coger	comenzó la pasión a este deporte y desde ahí fui cogiéndo le amor	manual	Res Parvae.xlsx	amor	B5
par-amor-co-0004	Res Parvae	amor	CO	verbal-objective-grasp	coger	Yo solo le cogí amor a el instrumento,	manual	Res Parvae.xlsx	amor	B5
par-amor-co-0005	Res Parvae	amor	CO	verbal-objective-grasp	coger	Yo le cogí amor a la cocina	manual	Res Parvae.xlsx	amor	B5
par-amor-co-0006	Res Parvae	amor	CO	verbal-objective-grasp	coger	Karen no ha sido capaz de coger le amor a Colombia.	manual	Res Parvae.xlsx	amor	B5
par-amor-co-0007	Res Parvae	amor	CO	verbal-objective-grasp	agarrar	1Allí le agarré amor a el campo y aprendí a preparar tamales	manual	Res Parvae.xlsx	amor	B5
par-amor-co-0008	Res Parvae	amor	CO	verbal-objective-grasp	agarrar	le agarré amor a este oficio y amor para servir le a la comunidad	manual	Res Parvae.xlsx	amor	B5
par-amor-co-0009	Res Parvae	amor	CO	verbal-objective-grasp	agarrar	fui aprendiendo sobre el arte que me gusta mucho y le fui agarrando amor y cariño	manual	Res Parvae.xlsx	amor	B5
par-amor-co-0010	Res Parvae	amor	CO	verbal-objective-grasp	agarrar	# " A veces uno derrama lágrimas porque prácticamente se le agarra amor y cariño, y se representa prácticamente bailando y estando feliz	manual	Res Parvae.xlsx	amor	B5
par-amor-co-0011	Res Parvae	amor	CO	verbal-objective-grasp	agarrar	El niño que le agarra amor a la naturaleza, cuidará el preciado liquid	manual	Res Parvae.xlsx	amor	B5
par-amor-co-0012	Res Parvae	amor	CO	verbal-objective-grasp	traer	Papá Pino trajo el amor desde Italia	manual	Res Parvae.xlsx	amor	B5
par-amor-co-0013	Res Parvae	amor	CO	verbal-objective-grasp	traer	" Aquí estamos para traer les felicidad, amor, alegría	manual	Res Parvae.xlsx	amor	B5
par-amor-co-0014	Res Parvae	amor	CO	verbal-objective-grasp		una mujer que se cansa de entregar su amor a alguien que no es recíproco con ella	manual	Res Parvae.xlsx	amor	B5
par-amor-co-0015	Res Parvae	amor	CO	verbal-objective-throw	soltar	Yo no aprendí a soltar amores Yo no aprendí a dejar te ir Eras una apuesta de largo plazo	manual	Res Parvae.xlsx	amor	C5
par-amor-co-0016	Res Parvae	amor	CO	verbal-objective-throw	lanzar	ahora vemos a Falcao lanzado amor cristiano a diestra y siniestra.	manual	Res Parvae.xlsx	amor	C5
par-amor-co-0017	Res Parvae	amor	CO	verbal-objective-throw	arrojar	ARROJAR AMOR sabe que las redes arrojan amor y odio	manual	Res Parvae.xlsx	amor	C5
par-amor-co-0018	Res Parvae	amor	CO	verbal-objective-collect	recoger	RECOGER uien siembra amor, recoge amor más tarde o más temprano	manual	Res Parvae.xlsx	amor	D5
par-amor-cr-0001	Res Parvae	amor	CR	verbal-objective-grasp		sí que entregó su amor a la literatura y a la músic	manual	Res Parvae.xlsx	amor	B6
par-amor-cr-0002	Res Parvae	amor	CR	verbal-objective-throw	tirar	Lo íntimo de sus letras le ha dado una cercanía con el público que le tira amor en todas sus redes sociales	manual	Res Parvae.xlsx	amor	C6
par-amor-cu-0001	Res Parvae	amor	CU	verbal-objective-grasp	coger	le he cogido tremendo amor a mis arreos de cátcher	manual	Res Parvae.xlsx	amor	B7
par-amor-cu-0002	Res Parvae	amor	CU	verbal-objective-grasp	agarrar	le agarré amor a la carrera.	manual	Res Parvae.xlsx	amor	B7
par-amor-cu-0003	Res Parvae	amor	CU	verbal-objective-grasp		sa meta la persiguen día a día entregándo les todo el amor y dedicación que ellos se merecen.	manual	Res Parvae.xlsx	amor	B7
par-amor-cu-0004	Res Parvae	amor	CU	verbal-objective-throw	tirar	nuestro pueblo no tita papel hingienico, tira amor soliradidad, brinda su mano entrega lo que tiene	manual	Res Parvae.xlsx	amor	C7
par-amor-do-0002	Res Parvae	amor	DO	verbal-objective-grasp	traer	cada día nos trae algo bueno: el amor, una sonrisa,	manual	Res Parvae.xlsx	amor	B8
par-amor-do-0003	Res Parvae	amor	DO	verbal-objective-collect	captar	CAPTAR Si capto amor en la persona, no importa que sea rica o pobre	manual	Res Parvae.xlsx	amor	D8
par-amor-ec-0002	Res Parvae	amor	EC	verbal-objective-grasp	traer	Barbara Bush fue una primera dama fabulosa y una mujer como ninguna otra, que trajo amor y alfabetización a millones	manual	Res Parvae.xlsx	amor	B9
par-amor-ec-0003	Res Parvae	amor	EC	verbal-objective-grasp		Entregar amor es ceder parte de uno mismo	manual	Res Parvae.xlsx	amor	B9
par-amor-es-0001	Res Parvae	amor	ES	verbal-objective-grasp		Tiene todo para entregar amor a quien está a tu lado	manual	Res Parvae.xlsx	amor	B10
par-amor-es-0002	Res Parvae	amor	ES	substantive	puñado de	Un puñado de turrón bastará para la Navidad, pero un puñado de tu amor me alimentaría de por vida.	manual	Res Parvae.xlsx	amor	E10
par-amor-mx-0001	Res Parvae	amor	MX	verbal-objective-grasp	agarrar	yo agarré amor por esta causa para empoderar a las mujeres	manual	Res Parvae.xlsx	amor	B13
par-amor-mx-0002	Res Parvae	amor	MX	verbal-objective-grasp	agarrar	siento que ahí le agarré amor a las matemáticas ".	manual	Res Parvae.xlsx	amor	B13
par-amor-mx-0003	Res Parvae	amor	MX	verbal-objective-grasp	agarrar	en el rancho San José de las Delicias y ya de ahí le fui agarrando amor a hacer esto	manual	Res Parvae.xlsx	amor	B13
par-amor-mx-0004	Res Parvae	amor	MX	verbal-objective-grasp	agarrar	aprendiendo a tocar la guitarra, jugando ajedrez, escribiendo poesía, y le agarró amor a el futbol.	manual	Res Parvae.xlsx	amor	B13
par-amor-mx-0005	Res Parvae	amor	MX	verbal-objective-grasp	agarrar	es bonito cuando le agarras amor a tu trabajo y no se hace pesado	manual	Res Parvae.xlsx	amor	B13
par-amor-mx-0006	Res Parvae	amor	MX	verbal-objective-grasp	agarrar	hermana de mi mamá se casó con el' Espectro', de ahí que le agarramos amor a este deporte	manual	Res Parvae.xlsx	amor	B13
par-amor-mx-0007	Res Parvae	amor	MX	verbal-objective-grasp	traer	alguien que trae tanto amor por la música	manual	Res Parvae.xlsx	amor	B13
par-amor-mx-0008	Res Parvae	amor	MX	verbal-objective-grasp	traer	Una estación que trae consigo amores juveniles	manual	Res Parvae.xlsx	amor	B13
par-amor-mx-0009	Res Parvae	amor	MX	verbal-objective-grasp	traer	el Señor Burns puesto de radiaciones, nos trae amor	manual	Res Parvae.xlsx	amor	B13
par-amor-mx-0010	Res Parvae	amor	MX	verbal-objective-grasp	traer	compañeros de el colegio, que luego de veinte años vuelven a encontrar se, trayendo con sigo amores, rencores y relaciones de el pasado	manual	Res Parvae.xlsx	amor	B13
par-amor-mx-0011	Res Parvae	amor	MX	verbal-objective-grasp	traer	con el espíritu fortalecido por el trabajo y el amor que siempre entregó a su familia	manual	Res Parvae.xlsx	amor	B13
par-amor-mx-0012	Res Parvae	amor	MX	verbal-objective-throw	tirar	TIRAR AMOR 1 Todos le pegaron. Él resistió, tiró amor y paz	manual	Res Parvae.xlsx	amor	C13
par-amor-pa-0001	Res Parvae	amor	PA	verbal-objective-grasp	traer	esperaba que el nuevo año trajera amor y romance a su vida	manual	Res Parvae.xlsx	amor	B15
par-amor-pa-0002	Res Parvae	amor	PA	verbal-objective-grasp		Cinco años entregándo te todo mi amor	manual	Res Parvae.xlsx	amor	B15
par-amor-pa-0003	Res Parvae	amor	PA	verbal-objective-throw	soltar	SOLTAR AMOR 1 Por su parte Flex soltó amor y pa	manual	Res Parvae.xlsx	amor	C15
par-amor-pe-0001	Res Parvae	amor	PE	verbal-objective-grasp	agarrar	Le agarré amor a el arte con el fallecimiento de mi padre	manual	Res Parvae.xlsx	amor	B16
par-amor-pe-0002	Res Parvae	amor	PE	verbal-objective-grasp		Siempre entregué amor, tiempo y respeto en beneficio de cuidar nuestro hoga	manual	Res Parvae.xlsx	amor	B16
par-amor-pe-0003	Res Parvae	amor	PE	verbal-objective-throw	tirar	TIRAR AMOR Estos chicos tirando amor. Por favor ya dejen de ser tan melosos	manual	Res Parvae.xlsx	amor	C16
par-amor-pr-0001	Res Parvae	amor	PR	verbal-objective-grasp		Este año, un año muy especial, un año para entregar mucho más amor	manual	Res Parvae.xlsx	amor	B17
par-amor-pr-0002	Res Parvae	amor	PR	verbal-objective-throw	tirar	TIRAR AMOR 4 el reclamo de la Policía estatal a través de su campaña " Tira amor a el aire "	manual	Res Parvae.xlsx	amor	C17
par-amor-py-0001	Res Parvae	amor	PY	verbal-objective-grasp	traer	Jesús no quiere obrar solo, ha venido a traer a el mundo el amor de Dios	manual	Res Parvae.xlsx	amor	B18
par-amor-py-0002	Res Parvae	amor	PY	verbal-objective-grasp	traer	llegaste si que viniste con una misión en esta vida, de traer me felicidad y mucho amor	manual	Res Parvae.xlsx	amor	B18
par-amor-sv-0001	Res Parvae	amor	SV	verbal-objective-grasp	traer	han abierto un mundo, han traído el amor por este juego	manual	Res Parvae.xlsx	amor	B19
par-amor-sv-0002	Res Parvae	amor	SV	verbal-objective-grasp	traer	(con el espíritu fortalecido por el trabajo y el amor que siempre entregó a su familia)	manual	Res Parvae.xlsx	amor	B19
par-amor-us-0001	Res Parvae	amor	US	verbal-objective-grasp	agarrar	AGARRAR AMOR Yo le agarré amor a la lucha libre y así fue me metí en esto	manual	Res Parvae.xlsx	amor	B22
par-amor-us-0004	Res Parvae	amor	US	verbal-objective-grasp	traer	Deseo que sus deseos se hagan realidad y que el 2018 traiga todo el amor y la paz a sus vida	manual	Res Parvae.xlsx	amor	B22
par-amor-us-0005	Res Parvae	amor	US	verbal-objective-throw	lanzar	LANZAR  Nole', que junto a los recogepelotas lanzó amor a la conclusión de el partido	manual	Res Parvae.xlsx	amor	C22
par-amor-us-0006	Res Parvae	amor	US	substantive	puñado de	n leve toque de gore, algo de violencia y un puñado de amores que no siempre se corresponden para bien	manual	Res Parvae.xlsx	amor	E22
par-amor-ve-0001	Res Parvae	amor	VE	verbal-objective-grasp	agarrar	AGARRAR AMOR (1 le fue agarrando amor a la carrera y terminó gustándo le )	manual	Res Parvae.xlsx	amor	B21
par-amor-ve-0002	Res Parvae	amor	VE	verbal-objective-grasp	agarrar	La gente le agarra amor a la plata y se olvidan de los estudios	manual	Res Parvae.xlsx	amor	B21
par-amor-ve-0003	Res Parvae	amor	VE	verbal-objective-grasp	agarrar	que los niños y adolescentes la vean de una manera creativa, dinámica y le agarren amor a esta asignatura	manual	Res Parvae.xlsx	amor	B21
par-amor-ve-0005	Res Parvae	amor	VE	verbal-objective-grasp	traer	Gracias por traer tanto amor y luz contigo	manual	Res Parvae.xlsx	amor	B21
par-amor-ve-0006	Res Parvae	amor	VE	verbal-objective-grasp		Al llegar, el pueblo nos entregó su amor	manual	Res Parvae.xlsx	amor	B21
pen-amor-ar-0001	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	un amor adolescente que atraviesa distintas dificultades.	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0002	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	ese poderoso gesto de amor que atraviesa a los tiempos	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0003	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	3los amores imposibles que atraviesan las vidas de una madre y una hija,	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0004	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	na historia de amor que la atravesó	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0005	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	Los amores sin ficción que atravesaron nuestras páginas	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0006	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	ese sentimiento de amor que te atraviesa y atraviesa tus emociones,	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0007	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	haciendo gala de un amor que supo atravesar la tormenta y lograr un puerto de calma y amistad	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0008	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	El amor atraviesa cada uno de los actos de el ser humano	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0009	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	tra vez el amor atravesándo lo todo, pero esta vez con ribetes imprevistos.	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0010	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	Ese amor que te atraviesa, que te quita el aire;	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0011	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	El beso que confirma un amor que atravesó los tiempos	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0012	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	s. El amor va atravesando y recorriendo todos los escenarios citadinos	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0013	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	la muerte y el amor atraviesan la condición humana	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0014	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	as revoluciones, las multinacionales, el amor atraviesan su música que va desde el folk rock, el hard ro	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0015	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	Hablo de el amor, de cómo me atravesó y me rescató, como me hizo llorar.	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0016	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	parece que aquel amor atraviesa a el menos una crisis	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0017	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	el amor todo lo atraviesa y es promesa de futuro	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0018	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	l amor que atraviesa de manera visceral a los protagonistas de la obr	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0019	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	e amor terrible que te atraviesa con una persona que está en el momento de mayor esplendo	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0020	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	el amor que lo atraviesa todo, que todo lo permite, lo bueno y lo malo.	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0021	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	Un amor que atravesó temporales sin hundir	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0022	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	amor y tolerancia que atravesó idiomas, colores y religiones	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0023	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	l amor te atraviesa de lado a lado cuando llega y no se anda con medias tintas	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0024	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	Cuando te atraviesa el amor es así.	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0025	Res Longae Penetrantes	amor	AR	verbal-subject-transitive	atravesar	amor se marchó y atravesó mi cuerpo Como miel en el agua	manual	Res Penentrantes.xlsx	AMOR	B2
pen-amor-ar-0026	Res Longae Penetrantes	amor	AR	verbal-subject-intransitive	penetrar	Es lindo cuando el amor penetra así de ese modo	manual	Res Penentrantes.xlsx	AMOR	C2
pen-amor-ar-0027	Res Longae Penetrantes	amor	AR	verbal-subject-intransitive	penetrar en	gusanito de el' amor libre' penetró en nuestras cabezas muy despacio pero sin vuelta atrás	manual	Res Penentrantes.xlsx	AMOR	C2
pen-amor-ar-0028	Res Longae Penetrantes	amor	AR	verbal-subject-intransitive	penetrar en	el Amor penetró' en los infiernos'; incluso en la oscuridad máxima de la soledad humana	manual	Res Penentrantes.xlsx	AMOR	C2
pen-amor-ar-0029	Res Longae Penetrantes	amor	AR	verbal-subject-intransitive	penetrar en	el amor ha penetrado incluso en el espacio de la muerte	manual	Res Penentrantes.xlsx	AMOR	C2
pen-amor-ar-0030	Res Longae Penetrantes	amor	AR	verbal-objective	clavar	le clavase una flecha de amor	manual	Res Penentrantes.xlsx	AMOR	D2
pen-amor-ar-0031	Res Longae Penetrantes	amor	AR	verbal-instrumental		Esta noche dejémonos penetrar de este amor que se hace tan pequeño y débil	manual	Res Penentrantes.xlsx	AMOR	E2
pen-amor-ar-0032	Res Longae Penetrantes	amor	AR	verbal-instrumental	atravesado por	vida de esas mujeres ", atravesadas y desbordadas por el amor	manual	Res Penentrantes.xlsx	AMOR	E2
pen-amor-ar-0033	Res Longae Penetrantes	amor	AR	verbal-instrumental	atravesado por	n, una mujer atravesada por el amor, la lucha y la tragedi	manual	Res Penentrantes.xlsx	AMOR	E2
pen-amor-ar-0034	Res Longae Penetrantes	amor	AR	verbal-instrumental	atravesado por	4una mujer atravesada por el amor, la lucha y la traged	manual	Res Penentrantes.xlsx	AMOR	E2
pen-amor-ar-0035	Res Longae Penetrantes	amor	AR	verbal-instrumental	atravesado por	Sin poder elegir, atravesada, estaqueada por ese amor que nunca creyó que sentiría,	manual	Res Penentrantes.xlsx	AMOR	E2
pen-amor-ar-0036	Res Longae Penetrantes	amor	AR	verbal-instrumental	atravesado por	La historia personal de Olivia Newton-John estuvo -está- atravesada por un amor que transitó todos los matices	manual	Res Penentrantes.xlsx	AMOR	E2
pen-amor-ar-0037	Res Longae Penetrantes	amor	AR	verbal-instrumental	atravesado por	7el sueño de dirigir una obra atravesada por el amor a el barrio y a el clu	manual	Res Penentrantes.xlsx	AMOR	E2
pen-amor-ar-0038	Res Longae Penetrantes	amor	AR	verbal-instrumental	atravesado por	una generación atravesada por exilios, amores, viajes, divorcios	manual	Res Penentrantes.xlsx	AMOR	E2
pen-amor-ar-0039	Res Longae Penetrantes	amor	AR	verbal-instrumental	atravesar por	ara vencer las propias inseguridades y dejar se atravesar por el amor	manual	Res Penentrantes.xlsx	AMOR	E2
pen-amor-ar-0040	Res Longae Penetrantes	amor	AR	verbal-instrumental	atravesado por	Todas las etapas de la vida de Grace estuvieron atravesadas por el amor a los animales.	manual	Res Penentrantes.xlsx	AMOR	E2
pen-amor-ar-0041	Res Longae Penetrantes	amor	AR	verbal-instrumental	atravesado por	hombre atravesado por el amor	manual	Res Penentrantes.xlsx	AMOR	E2
pen-amor-ar-0042	Res Longae Penetrantes	amor	AR	verbal-instrumental	atravesado por	personajes atravesados por el amor -	manual	Res Penentrantes.xlsx	AMOR	E2
pen-amor-ar-0043	Res Longae Penetrantes	amor	AR	verbal-instrumental	atravesado por	e basa en la sed de venganza y poder, atravesada por el amor.	manual	Res Penentrantes.xlsx	AMOR	E2
pen-amor-ar-0044	Res Longae Penetrantes	amor	AR	verbal-instrumental	atravesado por	Todas las mujeres estamos atravesadas por el amor de la princesita	manual	Res Penentrantes.xlsx	AMOR	E2
pen-amor-ar-0045	Res Longae Penetrantes	amor	AR	verbal-instrumental	atravesado por	dos seres, atravesados por el amor y las piedras de la convivenci	manual	Res Penentrantes.xlsx	AMOR	E2
pen-amor-ar-0046	Res Longae Penetrantes	amor	AR	verbal-instrumental	atravesado por	canciones épicas atravesadas por el amor y la desesperación	manual	Res Penentrantes.xlsx	AMOR	E2
pen-amor-ar-0047	Res Longae Penetrantes	amor	AR	verbal-instrumental	atravesado por	Estoy atravesada por una sensación de amor	manual	Res Penentrantes.xlsx	AMOR	E2
pen-amor-bo-0001	Res Longae Penetrantes	amor	BO	verbal-subject-transitive	atravesar	El verdadero amor es el que atraviesa conflictos	manual	Res Penentrantes.xlsx	AMOR	B3
pen-amor-cl-0001	Res Longae Penetrantes	amor	CL	verbal-subject-transitive	atravesar	el amor que atraviesa todos los estadios de la evolución y enlaza a todos los seres	manual	Res Penentrantes.xlsx	AMOR	B4
pen-amor-cl-0002	Res Longae Penetrantes	amor	CL	verbal-subject-transitive	atravesar	Infidelidad, apariencias y amor – tres ingredientes que atraviesan la historia de el hombr	manual	Res Penentrantes.xlsx	AMOR	B4
pen-amor-cl-0003	Res Longae Penetrantes	amor	CL	verbal-subject-transitive	atravesar	El amor y la muerte atraviesan la obra de Oscar Hahn (	manual	Res Penentrantes.xlsx	AMOR	B4
pen-amor-co-0001	Res Longae Penetrantes	amor	CO	verbal-subject-transitive	atravesar	el amor atraviesa las fronteras	manual	Res Penentrantes.xlsx	AMOR	B5
pen-amor-co-0002	Res Longae Penetrantes	amor	CO	verbal-subject-transitive	atravesar	El amor y el destino atraviesan los más básicos y cotidianos elementos de la vida	manual	Res Penentrantes.xlsx	AMOR	B5
pen-amor-co-0003	Res Longae Penetrantes	amor	CO	verbal-subject-transitive	atravesar	el amor que a todos nos atraviesa	manual	Res Penentrantes.xlsx	AMOR	B5
pen-amor-co-0004	Res Longae Penetrantes	amor	CO	verbal-instrumental	atravesado por	tres personas, atravesadas por el amor y desterradas de la cordura	manual	Res Penentrantes.xlsx	AMOR	E5
pen-amor-cu-0001	Res Longae Penetrantes	amor	CU	verbal-subject-intransitive	penetrar	Solo el amor penetra	manual	Res Penentrantes.xlsx	AMOR	C7
pen-amor-cu-0003	Res Longae Penetrantes	amor	CU	verbal-subject-intransitive	penetrar	El primer amor fue penetrando paulatinamente hasta lo más profundo de su ser	manual	Res Penentrantes.xlsx	AMOR	C7
pen-amor-cu-0004	Res Longae Penetrantes	amor	CU	verbal-subject-intransitive	penetrar	las fuerzas de el amor penetran más allá de el odio.	manual	Res Penentrantes.xlsx	AMOR	C7
pen-amor-es-0001	Res Longae Penetrantes	amor	ES	verbal-subject-transitive	atravesar	el amor te atraviesa el alma	manual	Res Penentrantes.xlsx	AMOR	B10
pen-amor-es-0002	Res Longae Penetrantes	amor	ES	verbal-subject-transitive	atravesar	El amor es capaz de atravesar muros de prejuicio	manual	Res Penentrantes.xlsx	AMOR	B10
pen-amor-es-0003	Res Longae Penetrantes	amor	ES	verbal-subject-transitive	atravesar	Eso era un devoto amor que atravesó la lógica de el tiem	manual	Res Penentrantes.xlsx	AMOR	B10
pen-amor-es-0004	Res Longae Penetrantes	amor	ES	verbal-subject-transitive	atravesar	su amor atraviesa un momento de crisis	manual	Res Penentrantes.xlsx	AMOR	B10
pen-amor-es-0005	Res Longae Penetrantes	amor	ES	verbal-subject-transitive	atravesar	el amor loco atraviesa las páginas de Manon,	manual	Res Penentrantes.xlsx	AMOR	B10
pen-amor-es-0006	Res Longae Penetrantes	amor	ES	verbal-subject-intransitive	penetrar	Un amor que penetra por cada poro de la piel.	manual	Res Penentrantes.xlsx	AMOR	C10
pen-amor-es-0007	Res Longae Penetrantes	amor	ES	verbal-subject-intransitive	penetrar en	el mismo amor de Dios ha penetrado en las raíces de la tierra para transformar la vida de los hombres	manual	Res Penentrantes.xlsx	AMOR	C10
